location_id;region_id;type_id;is_buy_order;has_gone;scanDate;amount;high;low;avg;orderNum;iskValue
1044752365771;10000002;10880;1;0;2025-07-29;6;83190.00;83190.00;71305.71;3;499140
1044752365771;10000002;11309;1;0;2025-07-29;4;210500.00;210500.00;210500.00;1;842000
1044752365771;10000002;11311;1;0;2025-07-29;7;198800.00;198800.00;198800.00;1;1391600
1044752365771;10000002;11319;1;0;2025-07-29;6;511100.00;511100.00;340733.33;2;3066600
1044752365771;10000002;11325;1;0;2025-07-29;13;830600.00;825800.00;633164.71;4;10763800
1044752365771;10000002;11327;1;0;2025-07-29;19;918200.00;916400.00;829380.95;6;17417000
1044752365771;10000002;11341;1;0;2025-07-29;28;22470.00;22460.00;12835.10;6;628920
1044752365771;10000002;11349;1;0;2025-07-29;9;85380.00;85380.00;85380.00;1;768420
1044752365771;10000002;11351;1;0;2025-07-29;8;70380.00;70380.00;70380.00;1;563040
1044752365771;10000002;11448;1;0;2025-07-29;1;10230000.00;10230000.00;10230000.00;1;10230000
1044752365771;10000002;11543;1;0;2025-07-29;2275;9020.00;9020.00;9020.00;1;20520500
1044752365771;10000002;11732;1;0;2025-07-29;4;4715.00;4715.00;4715.00;1;18860
1044752365771;10000002;11735;1;0;2025-07-29;3;5072.00;5072.00;3804.00;2;15216
1044752365771;10000002;11736;1;0;2025-07-29;11;13360.00;13360.00;13360.00;1;146960
1044752365771;10000002;11737;1;0;2025-07-29;13;2058.00;2058.00;1783.60;3;26754
1044752365771;10000002;11738;1;0;2025-07-29;5;5777.00;5777.00;4814.17;4;28885
1044752365771;10000002;11739;1;0;2025-07-29;4;1072.00;1072.00;1072.00;1;4288
1044752365771;10000002;11740;1;0;2025-07-29;8;1147.00;1147.00;917.60;2;9176
1044752365771;10000002;11741;1;0;2025-07-29;8;2515.00;2515.00;2515.00;1;20120
1044752365771;10000002;12005;1;0;2025-07-29;1;180700000.00;180700000.00;180700000.00;1;180700000
1044752365771;10000002;12542;1;0;2025-07-29;4;4215000.00;4207000.00;2807333.33;2;16844000
1044752365771;10000002;12546;1;0;2025-07-29;1;50000.00;50000.00;50000.00;1;50000
1044752365771;10000002;12612;1;0;2025-07-29;7116;35.63;35.63;28.31;3;253543
1044752365771;10000002;12775;1;0;2025-07-29;1200;331.50;331.50;331.50;1;397800
1044752365771;10000002;12836;1;0;2025-07-29;855;90210.00;90210.00;90210.00;1;77129550
1044752365771;10000002;13951;1;0;2025-07-29;1;16550000.00;16550000.00;16550000.00;1;16550000
1044752365771;10000002;14278;1;0;2025-07-29;8;127700.00;127700.00;92872.73;3;1021600
1044752365771;10000002;14280;1;0;2025-07-29;6;986000.00;986000.00;657333.33;3;5916000
1044752365771;10000002;14282;1;0;2025-07-29;2;966700.00;966700.00;644466.67;2;1933400
1044752365771;10000002;14284;1;0;2025-07-29;1;950400.00;950400.00;950400.00;1;950400
1044752365771;10000002;15331;1;0;2025-07-29;186;951.10;951.10;916.59;13;176903
1044752365771;10000002;15510;1;0;2025-07-29;2;41530.00;41530.00;41530.00;1;83060
1044752365771;10000002;15592;1;0;2025-07-29;6;982500.00;982500.00;982500.00;1;5895000
1044752365771;10000002;15615;1;0;2025-07-29;9;4562000.00;4383000.00;4087900.00;3;40879000
1044752365771;10000002;15729;1;0;2025-07-29;11;42070000.00;41880000.00;22027619.05;2;462580000
1044752365771;10000002;16002;1;0;2025-07-29;2;241200.00;241200.00;241200.00;1;482400
1044752365771;10000002;16273;1;0;2025-07-29;28845;125.20;124.80;65.50;2;3600940
1044752365771;10000002;16329;1;0;2025-07-29;7;3167.00;3167.00;3167.00;1;22169
1044752365771;10000002;16357;1;0;2025-07-29;1;324300.00;324300.00;324300.00;1;324300
1044752365771;10000002;16359;1;0;2025-07-29;2;322300.00;322300.00;322300.00;1;644600
1044752365771;10000002;16365;1;0;2025-07-29;6;555400.00;555400.00;555400.00;1;3332400
1044752365771;10000002;16367;1;0;2025-07-29;6;476200.00;475500.00;317233.33;2;2855100
1044752365771;10000002;16373;1;0;2025-07-29;11;474800.00;474600.00;348093.33;4;5221400
1044752365771;10000002;16375;1;0;2025-07-29;26;461300.00;461200.00;374787.50;7;11993200
1044752365771;10000002;16381;1;0;2025-07-29;6;411300.00;411300.00;246780.00;2;2467800
1044752365771;10000002;16383;1;0;2025-07-29;4;414200.00;414200.00;414200.00;1;1656800
1044752365771;10000002;16399;1;0;2025-07-29;10;79030.00;79030.00;71845.45;2;790300
1044752365771;10000002;16407;1;0;2025-07-29;7;92110.00;92110.00;80596.25;2;644770
1044752365771;10000002;16415;1;0;2025-07-29;9;83520.00;83520.00;75168.00;3;751680
1044752365771;10000002;16451;1;0;2025-07-29;4;16840.00;16840.00;11226.67;3;67360
1044752365771;10000002;16467;1;0;2025-07-29;1;137100.00;137100.00;137100.00;1;137100
1044752365771;10000002;16499;1;0;2025-07-29;1;776700.00;776700.00;776700.00;1;776700
1044752365771;10000002;16505;1;0;2025-07-29;2;169700.00;169500.00;113066.67;2;339200
1044752365771;10000002;16635;1;0;2025-07-29;1456;393.30;393.30;393.30;1;572645
1044752365771;10000002;16637;1;0;2025-07-29;24;1415.00;1415.00;1415.00;1;33960
1044752365771;10000002;16646;1;0;2025-07-29;50;4218.00;4218.00;4218.00;1;210900
1044752365771;10000002;16678;1;0;2025-07-29;897857;240.40;240.40;240.40;1;215844823
1044752365771;10000002;16680;1;0;2025-07-29;117062;1156.00;1156.00;1156.00;1;135323672
1044752365771;10000002;17205;1;0;2025-07-29;2;776600.00;773200.00;516600.00;2;1549800
1044752365771;10000002;17209;1;0;2025-07-29;10;7144.00;7144.00;5495.38;4;71440
1044752365771;10000002;17217;1;0;2025-07-29;1;15350000.00;15350000.00;15350000.00;1;15350000
1044752365771;10000002;17219;1;0;2025-07-29;70;1053.00;1053.00;1053.00;1;73710
1044752365771;10000002;17270;1;0;2025-07-29;2;1757000.00;1757000.00;1757000.00;1;3514000
1044752365771;10000002;17366;1;0;2025-07-29;3;35040.00;35040.00;35040.00;1;105120
1044752365771;10000002;17471;1;0;2025-07-29;35;10.01;10.01;10.01;1;350
1044752365771;10000002;17715;1;0;2025-07-29;2;246100000.00;228900000.00;158333333.33;2;475000000
1044752365771;10000002;17893;1;0;2025-07-29;22;654000.00;652300.00;624943.48;8;14373700
1044752365771;10000002;17894;1;0;2025-07-29;27;1135000.00;1115000.00;1051862.07;9;30504000
1044752365771;10000002;17895;1;0;2025-07-29;28;3564000.00;3525000.00;3432068.97;8;99530000
1044752365771;10000002;18793;1;0;2025-07-29;2;40650.00;40650.00;40650.00;1;81300
1044752365771;10000002;19105;1;0;2025-07-29;3;36400000.00;36400000.00;36400000.00;1;109200000
1044752365771;10000002;19262;1;0;2025-07-29;5;5517000.00;5517000.00;5517000.00;1;27585000
1044752365771;10000002;19295;1;0;2025-07-29;3;146000000.00;146000000.00;146000000.00;1;438000000
1044752365771;10000002;19404;1;0;2025-07-29;11;158100.00;158000.00;144841.67;5;1738100
1044752365771;10000002;19405;1;0;2025-07-29;6;329100.00;329100.00;246825.00;4;1974600
1044752365771;10000002;19406;1;0;2025-07-29;31;557400.00;557400.00;523618.18;14;17279400
1044752365771;10000002;19407;1;0;2025-07-29;31;1127000.00;1127000.00;1058696.97;12;34937000
1044752365771;10000002;19408;1;0;2025-07-29;11;1960000.00;1959000.00;1077900.00;3;21558000
1044752365771;10000002;19409;1;0;2025-07-29;5;5867000.00;5865000.00;3665875.00;3;29327000
1044752365771;10000002;19411;1;0;2025-07-29;5;12390000.00;12390000.00;6883333.33;2;61950000
1044752365771;10000002;19413;1;0;2025-07-29;2;20710000.00;20710000.00;20710000.00;1;41420000
1044752365771;10000002;19414;1;0;2025-07-29;1;27230000.00;27230000.00;27230000.00;1;27230000
1044752365771;10000002;19415;1;0;2025-07-29;3;33240000.00;33240000.00;33240000.00;1;99720000
1044752365771;10000002;19417;1;0;2025-07-29;14;46290000.00;46050000.00;43092000.00;4;646380000
1044752365771;10000002;19418;1;0;2025-07-29;1;57860000.00;57860000.00;57860000.00;1;57860000
1044752365771;10000002;19421;1;0;2025-07-29;10;127800000.00;127100000.00;91200000.00;3;1276800000
1044752365771;10000002;19422;1;0;2025-07-29;8;3127000.00;3127000.00;1924307.69;2;25016000
1044752365771;10000002;19944;1;0;2025-07-29;152;20570.00;20570.00;10353.11;2;3126640
1044752365771;10000002;20115;1;0;2025-07-29;39;13620.00;13620.00;11066.25;2;531180
1044752365771;10000002;20171;1;0;2025-07-29;62;80900.00;80850.00;60426.51;3;5015400
1044752365771;10000002;20172;1;0;2025-07-29;75;80850.00;80830.00;79766.71;2;6062270
1044752365771;10000002;20410;1;0;2025-07-29;1;98460.00;98460.00;98460.00;1;98460
1044752365771;10000002;20411;1;0;2025-07-29;270;93230.00;93230.00;93230.00;1;25172100
1044752365771;10000002;20413;1;0;2025-07-29;283;95550.00;95510.00;73458.51;2;27032730
1044752365771;10000002;20415;1;0;2025-07-29;56;92670.00;89340.00;53259.47;2;5059650
1044752365771;10000002;20419;1;0;2025-07-29;39;95970.00;95750.00;73281.76;3;3737370
1044752365771;10000002;20420;1;0;2025-07-29;224;91710.00;91710.00;91710.00;1;20543040
1044752365771;10000002;20421;1;0;2025-07-29;149;66880.00;66680.00;36099.42;3;9963440
1044752365771;10000002;20424;1;0;2025-07-29;166;55350.00;55110.00;50323.19;6;9158820
1044752365771;10000002;20949;1;0;2025-07-29;1000;4.32;4.32;4.32;1;4320
1044752365771;10000002;20951;1;0;2025-07-29;1000;6.22;6.22;6.22;1;6220
1044752365771;10000002;21073;1;0;2025-07-29;8;65360.00;65360.00;65360.00;1;522880
1044752365771;10000002;21336;1;0;2025-07-29;1000;9.88;9.88;9.88;1;9880
1044752365771;10000002;21384;1;0;2025-07-29;1000;22.07;22.07;22.07;1;22070
1044752365771;10000002;21386;1;0;2025-07-29;1000;6.10;6.10;6.10;1;6100
1044752365771;10000002;21722;1;0;2025-07-29;1;815700.00;815700.00;815700.00;1;815700
1044752365771;10000002;21731;1;0;2025-07-29;1;21120.00;21120.00;21120.00;1;21120
1044752365771;10000002;21898;1;0;2025-07-29;84;445.60;445.60;445.60;1;37430
1044752365771;10000002;21924;1;0;2025-07-29;49;435.60;435.60;435.60;1;21344
1044752365771;10000002;22991;1;0;2025-07-29;640;115.10;115.10;115.10;1;73664
1044752365771;10000002;23081;1;0;2025-07-29;2;138700.00;138700.00;138700.00;1;277400
1044752365771;10000002;23095;1;0;2025-07-29;3;111900.00;111900.00;111900.00;1;335700
1044752365771;10000002;23117;1;0;2025-07-29;4;693700.00;693700.00;693700.00;1;2774800
1044752365771;10000002;23525;1;0;2025-07-29;8;287900.00;287900.00;287900.00;1;2303200
1044752365771;10000002;23527;1;0;2025-07-29;5;451900.00;446400.00;373983.33;5;2243900
1044752365771;10000002;23561;1;0;2025-07-29;8;207200.00;207200.00;207200.00;1;1657600
1044752365771;10000002;23563;1;0;2025-07-29;8;247100.00;247100.00;247100.00;1;1976800
1044752365771;10000002;23707;1;0;2025-07-29;180;9036.00;9031.00;8787.05;4;1625605
1044752365771;10000002;23819;1;0;2025-07-29;1;85860000.00;85860000.00;85860000.00;1;85860000
1044752365771;10000002;25589;1;0;2025-07-29;47;630.90;630.90;630.90;1;29652
1044752365771;10000002;25592;1;0;2025-07-29;11;20010.00;20010.00;20010.00;1;220110
1044752365771;10000002;25593;1;0;2025-07-29;31;24990.00;24990.00;24990.00;1;774690
1044752365771;10000002;25595;1;0;2025-07-29;2962;4882.00;4825.00;4501.36;8;14453872
1044752365771;10000002;25598;1;0;2025-07-29;124;2059.00;2056.00;1656.06;2;255034
1044752365771;10000002;25600;1;0;2025-07-29;318;19250.00;18760.00;13676.12;3;6031170
1044752365771;10000002;25601;1;0;2025-07-29;29;1119.00;1119.00;1119.00;1;32451
1044752365771;10000002;25602;1;0;2025-07-29;246;31290.00;31230.00;29485.98;5;7695840
1044752365771;10000002;25606;1;0;2025-07-29;1827;28300.00;27290.00;25103.90;9;50734980
1044752365771;10000002;25608;1;0;2025-07-29;80;835300.00;827600.00;644764.08;5;66410700
1044752365771;10000002;25609;1;0;2025-07-29;79;369700.00;368500.00;335265.52;5;29168100
1044752365771;10000002;25610;1;0;2025-07-29;64;500500.00;461700.00;276474.07;3;29859200
1044752365771;10000002;25611;1;0;2025-07-29;35;46090.00;46090.00;26445.08;2;1613150
1044752365771;10000002;25613;1;0;2025-07-29;133;1654000.00;1628000.00;1533881.12;5;219345000
1044752365771;10000002;25614;1;0;2025-07-29;26;503200.00;503200.00;384800.00;3;13083200
1044752365771;10000002;25615;1;0;2025-07-29;44;47750.00;47750.00;47750.00;1;2101000
1044752365771;10000002;25617;1;0;2025-07-29;180;211800.00;200600.00;188492.54;6;37887000
1044752365771;10000002;25618;1;0;2025-07-29;9;0.10;0.10;0.10;1;1
1044752365771;10000002;25619;1;0;2025-07-29;675;631300.00;603100.00;618768.85;13;425094200
1044752365771;10000002;25620;1;0;2025-07-29;724;6430.00;6414.00;4623.91;8;4647032
1044752365771;10000002;25621;1;0;2025-07-29;295;603700.00;603500.00;394844.57;7;178074900
1044752365771;10000002;25622;1;0;2025-07-29;181;428600.00;406000.00;230187.81;6;73660100
1044752365771;10000002;25624;1;0;2025-07-29;87;4708000.00;4691000.00;3243817.46;4;408721000
1044752365771;10000002;25625;1;0;2025-07-29;22;3903000.00;3886000.00;3729391.30;4;85776000
1044752365771;10000002;25715;1;0;2025-07-29;3;1406000.00;1406000.00;1406000.00;1;4218000
1044752365771;10000002;25861;1;0;2025-07-29;1096;75570.00;75570.00;75501.11;3;82824720
1044752365771;10000002;27319;1;0;2025-07-29;1000;12.12;12.12;12.12;1;12120
1044752365771;10000002;27321;1;0;2025-07-29;32;428.10;428.10;428.10;1;13699
1044752365771;10000002;27325;1;0;2025-07-29;1000;7.11;7.11;7.11;1;7110
1044752365771;10000002;27331;1;0;2025-07-29;1000;7.01;7.01;7.01;1;7010
1044752365771;10000002;27353;1;0;2025-07-29;2000;445.40;445.40;296.93;2;890800
1044752365771;10000002;27401;1;0;2025-07-29;4500;963.70;963.70;963.70;1;4336650
1044752365771;10000002;27413;1;0;2025-07-29;24902;910.90;910.90;910.90;1;22683232
1044752365771;10000002;27914;1;0;2025-07-29;4;3606000.00;3606000.00;3606000.00;1;14424000
1044752365771;10000002;28363;1;0;2025-07-29;21;333500.00;333500.00;333500.00;1;7003500
1044752365771;10000002;28381;1;0;2025-07-29;1;60110000.00;60110000.00;60110000.00;1;60110000
1044752365771;10000002;28434;1;0;2025-07-29;504;312900.00;312900.00;312900.00;1;157701600
1044752365771;10000002;28438;1;0;2025-07-29;355;211300.00;211300.00;211300.00;1;75011500
1044752365771;10000002;28680;1;0;2025-07-29;1;3100000.00;3100000.00;3100000.00;1;3100000
1044752365771;10000002;28756;1;0;2025-07-29;1;30170000.00;30170000.00;30170000.00;1;30170000
1044752365771;10000002;28974;1;0;2025-07-29;63;76000.00;76000.00;76000.00;1;4788000
1044752365771;10000002;29101;1;0;2025-07-29;10;793200.00;793200.00;793200.00;1;7932000
1044752365771;10000002;30018;1;0;2025-07-29;11;5809.00;5805.00;4912.54;2;63863
1044752365771;10000002;30252;1;0;2025-07-29;1;17130.00;17130.00;17130.00;1;17130
1044752365771;10000002;30371;1;0;2025-07-29;4960;5527.00;5527.00;5527.00;1;27413920
1044752365771;10000002;30488;1;0;2025-07-29;40;407800.00;407600.00;339700.00;3;16305600
1044752365771;10000002;30497;1;0;2025-07-29;5915;4214.00;4214.00;4214.00;1;24925810
1044752365771;10000002;30744;1;0;2025-07-29;1157;189600.00;181600.00;185748.47;4;219183200
1044752365771;10000002;30745;1;0;2025-07-29;124;460900.00;460600.00;420038.24;4;57125200
1044752365771;10000002;30746;1;0;2025-07-29;68;1421000.00;1420000.00;1271118.42;3;96605000
1044752365771;10000002;30747;1;0;2025-07-29;19;4752000.00;4751000.00;2912290.32;2;90281000
1044752365771;10000002;31083;1;0;2025-07-29;1;415100.00;415100.00;415100.00;1;415100
1044752365771;10000002;31119;1;0;2025-07-29;1;288000.00;288000.00;288000.00;1;288000
1044752365771;10000002;31286;1;0;2025-07-29;50;10230.00;10230.00;10230.00;1;511500
1044752365771;10000002;31874;1;0;2025-07-29;14;1648000.00;1648000.00;1281777.78;2;23072000
1044752365771;10000002;31880;1;0;2025-07-29;2;1163000.00;1163000.00;775333.33;2;2326000
1044752365771;10000002;31886;1;0;2025-07-29;6;2559000.00;2559000.00;2559000.00;1;15354000
1044752365771;10000002;32006;1;0;2025-07-29;417;113200.00;112800.00;109321.58;4;47117600
1044752365771;10000002;33076;1;0;2025-07-29;15;24780.00;24770.00;14867.20;4;371680
1044752365771;10000002;33180;1;0;2025-07-29;5;113300.00;112600.00;93950.00;3;563700
1044752365771;10000002;33332;1;0;2025-07-29;253;13280.00;13280.00;6884.92;2;3359840
1044752365771;10000002;33577;1;0;2025-07-29;113;448200.00;448200.00;395676.56;3;50646600
1044752365771;10000002;33706;1;0;2025-07-29;4;5212.00;5212.00;5212.00;1;20848
1044752365771;10000002;34201;1;0;2025-07-29;2;370000.00;370000.00;370000.00;1;740000
1044752365771;10000002;34203;1;0;2025-07-29;44;1084000.00;1073000.00;950080.00;5;47504000
1044752365771;10000002;34575;1;0;2025-07-29;2;4321000.00;4321000.00;4321000.00;1;8642000
1044752365771;10000002;35656;1;0;2025-07-29;15;9625.00;9624.00;7218.25;2;144365
1044752365771;10000002;35658;1;0;2025-07-29;12;53910.00;53850.00;49712.31;4;646260
1044752365771;10000002;35659;1;0;2025-07-29;44;15430.00;15420.00;15078.44;9;678530
1044752365771;10000002;37608;1;0;2025-07-29;2;4668000.00;4668000.00;3112000.00;2;9336000
1044752365771;10000002;37825;1;0;2025-07-29;1;110600.00;110600.00;110600.00;1;110600
1044752365771;10000002;40519;1;0;2025-07-29;6;413100000.00;413100000.00;413100000.00;1;2478600000
1044752365771;10000002;40520;1;0;2025-07-29;7;746000000.00;745000000.00;579688888.89;3;5217200000
1044752365771;10000002;41055;1;0;2025-07-29;2;1249000.00;1249000.00;1249000.00;1;2498000
1044752365771;10000002;41266;1;0;2025-07-29;28;4019.00;4019.00;4019.00;1;112532
1044752365771;10000002;41268;1;0;2025-07-29;2;33000.00;33000.00;33000.00;1;66000
1044752365771;10000002;41463;1;0;2025-07-29;1;74610000.00;74610000.00;74610000.00;1;74610000
1044752365771;10000002;45998;1;0;2025-07-29;5;5382000.00;5382000.00;5382000.00;1;26910000
1044752365771;10000002;45999;1;0;2025-07-29;1;8885000.00;8885000.00;8885000.00;1;8885000
1044752365771;10000002;46000;1;0;2025-07-29;2;39100000.00;39000000.00;26033333.33;2;78100000
1044752365771;10000002;46005;1;0;2025-07-29;4;2737000.00;2737000.00;2737000.00;1;10948000
1044752365771;10000002;46365;1;0;2025-07-29;2;112600.00;112600.00;112600.00;1;225200
1044752365771;10000002;47256;1;0;2025-07-29;2;2073.00;2073.00;1382.00;2;4146
1044752365771;10000002;47729;1;0;2025-07-29;1;108600.00;108600.00;108600.00;1;108600
1044752365771;10000002;47731;1;0;2025-07-29;1;477700.00;477700.00;477700.00;1;477700
1044752365771;10000002;47735;1;0;2025-07-29;4;477100.00;477100.00;381680.00;2;1908400
1044752365771;10000002;47761;1;0;2025-07-29;21;15850.00;15500.00;15090.91;4;332000
1044752365771;10000002;47805;1;0;2025-07-29;1;597200.00;597200.00;597200.00;1;597200
1044752365771;10000002;47873;1;0;2025-07-29;4;853900.00;853900.00;569266.67;2;3415600
1044752365771;10000002;47889;1;0;2025-07-29;11;3175000.00;3166000.00;2492285.71;5;34892000
1044752365771;10000002;47891;1;0;2025-07-29;1;22060000.00;22060000.00;22060000.00;1;22060000
1044752365771;10000002;47898;1;0;2025-07-29;1;281800.00;281800.00;281800.00;1;281800
1044752365771;10000002;47899;1;0;2025-07-29;2;5171000.00;5171000.00;5171000.00;1;10342000
1044752365771;10000002;47900;1;0;2025-07-29;2;2021.00;2021.00;2021.00;1;4042
1044752365771;10000002;47901;1;0;2025-07-29;8;3977000.00;3963000.00;3528888.89;4;31760000
1044752365771;10000002;47903;1;0;2025-07-29;3;15770000.00;15740000.00;9450000.00;2;47250000
1044752365771;10000002;47905;1;0;2025-07-29;1;1459000.00;1459000.00;1459000.00;1;1459000
1044752365771;10000002;47975;1;0;2025-07-29;693;64320.00;63850.00;36270.32;3;44503680
1044752365771;10000002;48112;1;0;2025-07-29;2076;53700.00;53700.00;53700.00;1;111481200
1044752365771;10000002;48121;1;0;2025-07-29;10271;95900.00;94030.00;93199.34;10;967222750
1044752365771;10000002;48416;1;0;2025-07-29;1;37040.00;37040.00;37040.00;1;37040
1044752365771;10000002;49740;1;0;2025-07-29;1;10590000.00;10590000.00;10590000.00;1;10590000
1044752365771;10000002;52568;1;0;2025-07-29;500;321100.00;321100.00;321100.00;1;160550000
1044752365771;10000002;53984;1;0;2025-07-29;20;106400.00;105400.00;62532.35;5;2126100
1044752365771;10000002;54291;1;0;2025-07-29;6;198200.00;197600.00;169628.57;5;1187400
1044752365771;10000002;55931;1;0;2025-07-29;6;6741.00;6741.00;6741.00;1;40446
1044752365771;10000002;55932;1;0;2025-07-29;5;9275000.00;9270000.00;6622857.14;2;46360000
1044752365771;10000002;55933;1;0;2025-07-29;19;947300.00;947300.00;545415.15;2;17998700
1044752365771;10000002;56077;1;0;2025-07-29;1;193200.00;193200.00;193200.00;1;193200
1044752365771;10000002;56078;1;0;2025-07-29;2;40030.00;40030.00;40030.00;1;80060
1044752365771;10000002;56132;1;0;2025-07-29;44;15610.00;15460.00;8077.53;4;686590
1044752365771;10000002;56139;1;0;2025-07-29;1;59520000.00;59520000.00;59520000.00;1;59520000
1044752365771;10000002;56142;1;0;2025-07-29;4;14660000.00;14660000.00;14660000.00;1;58640000
1044752365771;10000002;57449;1;0;2025-07-29;1;311000000.00;311000000.00;311000000.00;1;311000000
1044752365771;10000002;57452;1;0;2025-07-29;34;7790000.00;7790000.00;7790000.00;1;264860000
1044752365771;10000002;60237;1;0;2025-07-29;2;1357.00;1357.00;904.67;2;2714
1044752365771;10000002;60575;1;0;2025-07-29;3;9825000.00;9825000.00;7368750.00;3;29475000
1044752365771;10000002;62454;1;0;2025-07-29;8342;1696.00;1696.00;1696.00;1;14148032
1044752365771;10000002;62463;1;0;2025-07-29;637943;2281.00;2281.00;2281.00;1;1455147983
1044752365771;10000002;62464;1;0;2025-07-29;299476;2375.00;2375.00;2375.00;1;711255500
1044752365771;10000002;62467;1;0;2025-07-29;138695;4441.00;4441.00;3255.61;2;615944495
1044752365771;10000002;62517;1;0;2025-07-29;63565;10.95;10.95;10.95;1;696037
1044752365771;10000002;62540;1;0;2025-07-29;2500;433.10;433.10;433.10;1;1082750
1044752365771;10000002;72907;1;0;2025-07-29;2;9074000.00;9074000.00;9074000.00;1;18148000
1044752365771;10000002;74525;1;0;2025-07-29;37559;482.20;482.20;482.20;1;18110950
1044752365771;10000002;82477;1;0;2025-07-29;8;301000.00;301000.00;301000.00;1;2408000
1044752365771;10000002;83214;1;0;2025-07-29;7;3086.00;3086.00;3086.00;1;21602
1044752365771;10000002;84398;1;0;2025-07-29;3;2003.00;2003.00;1502.25;2;6009
1044752365771;10000002;84408;1;0;2025-07-29;1;1609.00;1609.00;1609.00;1;1609
1044752365771;10000002;84413;1;0;2025-07-29;2;1.00;1.00;1.00;1;2
1044752365771;10000002;85285;1;0;2025-07-29;6;1268.00;1266.00;1085.43;3;7598
1044752365771;10000002;85316;1;0;2025-07-29;14;427200.00;427200.00;239232.00;2;5980800
1044752365771;10000002;85397;1;0;2025-07-29;80;19340.00;19340.00;19340.00;1;1547200
1044752365771;10000002;85398;1;0;2025-07-29;72;5001.00;5001.00;5001.00;1;360072
1044752365771;10000002;85402;1;0;2025-07-29;5;5911.00;5911.00;5911.00;1;29555
1044752365771;10000002;87952;1;0;2025-07-29;440;92530.00;92530.00;92530.00;1;40713200
1044752365771;10000002;88087;1;0;2025-07-29;500000;6.72;6.72;6.72;1;3360000
1044752365771;10000002;88587;1;0;2025-07-29;1;7040000.00;7040000.00;7040000.00;1;7040000
1044857068649;10000043;35;1;0;2025-07-29;14133;23.19;22.57;14.18;4;327403
1044857068649;10000043;36;1;0;2025-07-29;170852;75.14;74.07;70.05;4;12837744
1044857068649;10000043;37;1;0;2025-07-29;306;333.90;333.90;333.90;1;102173
1044857068649;10000043;39;1;0;2025-07-29;508;2297.00;2297.00;1157.62;2;1166876
1044857068649;10000043;40;1;0;2025-07-29;62751;4469.00;4469.00;4465.51;2;280434219
1044857068649;10000043;182;1;0;2025-07-29;100;5.88;5.88;5.88;1;588
1044857068649;10000043;215;1;0;2025-07-29;100;3.53;3.53;3.53;1;353
1044857068649;10000043;1319;1;0;2025-07-29;1;347100.00;347100.00;347100.00;1;347100
1044857068649;10000043;2281;1;0;2025-07-29;5;1978000.00;1978000.00;1978000.00;1;9890000
1044857068649;10000043;2398;1;0;2025-07-29;2240;382.00;382.00;382.00;1;855680
1044857068649;10000043;3530;1;0;2025-07-29;2;1231000.00;1231000.00;1231000.00;1;2462000
1044857068649;10000043;4027;1;0;2025-07-29;13;20420.00;20420.00;20420.00;1;265460
1044857068649;10000043;5239;1;0;2025-07-29;3;2181.00;2181.00;2181.00;1;6543
1044857068649;10000043;5443;1;0;2025-07-29;1;26160.00;26160.00;26160.00;1;26160
1044857068649;10000043;5533;1;0;2025-07-29;3;39110.00;39110.00;39110.00;1;117330
1044857068649;10000043;5757;1;0;2025-07-29;1;346500.00;346500.00;346500.00;1;346500
1044857068649;10000043;5759;1;0;2025-07-29;1;345900.00;345900.00;345900.00;1;345900
1044857068649;10000043;5973;1;0;2025-07-29;1;288900.00;288900.00;288900.00;1;288900
1044857068649;10000043;8427;1;0;2025-07-29;1;94100.00;94100.00;94100.00;1;94100
1044857068649;10000043;8585;1;0;2025-07-29;1;14170.00;14170.00;14170.00;1;14170
1044857068649;10000043;9830;1;0;2025-07-29;3577;11280.00;11280.00;11280.00;1;40348560
1044857068649;10000043;12533;1;0;2025-07-29;1;422300.00;422300.00;422300.00;1;422300
1044857068649;10000043;12551;1;0;2025-07-29;1;53690.00;53690.00;53690.00;1;53690
1044857068649;10000043;12789;1;0;2025-07-29;1635;85.86;85.86;85.86;1;140381
1044857068649;10000043;15592;1;0;2025-07-29;30;981600.00;981600.00;818000.00;2;29448000
1044857068649;10000043;15593;1;0;2025-07-29;72;70700.00;70700.00;39768.75;2;5090400
1044857068649;10000043;15598;1;0;2025-07-29;2;1771.00;1771.00;1771.00;1;3542
1044857068649;10000043;15608;1;0;2025-07-29;2;1768.00;1768.00;1768.00;1;3536
1044857068649;10000043;15614;1;0;2025-07-29;1;104400.00;104400.00;104400.00;1;104400
1044857068649;10000043;15630;1;0;2025-07-29;3;29840.00;29840.00;29840.00;1;89520
1044857068649;10000043;15631;1;0;2025-07-29;4;1081000.00;1081000.00;1081000.00;1;4324000
1044857068649;10000043;16002;1;0;2025-07-29;3;130000.00;130000.00;130000.00;1;390000
1044857068649;10000043;16274;1;0;2025-07-29;529563;917.30;917.20;467.23;2;485717140
1044857068649;10000043;16275;1;0;2025-07-29;47;4921.00;4921.00;4921.00;1;231287
1044857068649;10000043;16357;1;0;2025-07-29;1;157200.00;157200.00;157200.00;1;157200
1044857068649;10000043;16391;1;0;2025-07-29;2;65700.00;65680.00;43793.33;2;131380
1044857068649;10000043;16475;1;0;2025-07-29;2;227600.00;227600.00;227600.00;1;455200
1044857068649;10000043;17459;1;0;2025-07-29;10388;37.15;37.15;37.15;1;385914
1044857068649;10000043;17480;1;0;2025-07-29;1;44830000.00;44830000.00;44830000.00;1;44830000
